source,participant,date,OS,frameRate,rt,corr,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,766.1,1,430,NW,UN,33,chrums,CAROEY
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,697.6,1,119,WORD,ID,33,spider,SPIDER
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,781.6999999999999,1,30,WORD,UN,16,weapon,ORIENT
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,815.2,1,276,NW,UN,16,petain,YARMON
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,734,1,98,WORD,ID,33,belong,BELONG
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,676.6999999999999,1,161,WORD,ID,16,pastor,PASTOR
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,710.4,1,111,WORD,ID,33,induce,INDUCE
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,649.7,1,53,WORD,UN,16,ramble,POLICE
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,829.5,1,341,NW,ID,33,myrtie,MYRTIE
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,809.5,1,405,NW,ID,16,flumni,FLUMNI
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,877.4,1,343,NW,ID,33,aimosy,AIMOSY
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,877.6,1,442,NW,UN,33,dorsex,ABOUNE
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,587.4,1,447,NW,UN,33,sadent,GIRCUE
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,958.2,1,24,WORD,UN,16,domain,PRAISE
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,660.5999999999999,1,269,NW,UN,16,wrimsy,ORCHET
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,975.3,1,145,WORD,ID,16,parish,PARISH
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,813.8,1,316,NW,ID,33,scregm,SCREGM
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,831.9,1,14,WORD,UN,16,orange,ALMOST
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,1015.3000000000001,1,394,NW,ID,16,spaqux,SPAQUX
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,748.3,1,278,NW,UN,16,celond,UNIGHS
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,928.1,0,196,WORD,UN,33,stream,CREDIT
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,845.1999999999999,1,46,WORD,UN,16,income,SINGLE
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,926.5,1,10,WORD,UN,16,cruise,ETHNIC
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,1033.8,1,250,NW,UN,16,lupict,MILTED
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,799.6,1,280,NW,UN,16,melaty,CURBOL
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,786.1,1,323,NW,ID,33,rosail,ROSAIL
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,897.1,1,242,NW,UN,16,musied,UNWERT
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,677.1,1,392,NW,ID,16,rouncy,ROUNCY
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,826.2,1,79,WORD,ID,33,theory,THEORY
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,748.8000000000001,1,240,WORD,UN,33,seldom,FOREST
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,786.6999999999999,1,461,NW,UN,33,absult,JUSTRE
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,760.8000000000001,1,350,NW,ID,33,nagurs,NAGURS
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,967.1999999999999,1,68,WORD,ID,33,fumble,FUMBLE
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,943.2,1,163,WORD,ID,16,string,STRING
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,974.7,1,137,WORD,ID,16,finger,FINGER
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,723.6,1,1,WORD,UN,16,ethnic,FRIGHT
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,1172.1999999999998,1,312,NW,ID,33,nerawl,NERAWL
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,864.1999999999999,1,263,NW,UN,16,vackel,DOLICA
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,610.4000000000001,0,172,WORD,ID,16,patrol,PATROL
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,811.2,1,415,NW,ID,16,higsta,HIGSTA
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,1142.8,1,298,NW,UN,16,sturch,PIERGY
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,666.1,1,256,NW,UN,16,veniod,INLORS
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,879.5,1,67,WORD,ID,33,policy,POLICY
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,742.6,1,126,WORD,ID,16,enough,ENOUGH
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,608.9,1,142,WORD,ID,16,spruce,SPRUCE
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,823.6999999999999,1,407,NW,ID,16,suiver,SUIVER
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,795.6999999999999,1,34,WORD,UN,16,socket,JUNGLE
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,877.8000000000001,1,384,NW,ID,16,guesco,GUESCO
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,1110,1,216,WORD,UN,33,liquor,BEHALF
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,829.5,1,380,NW,ID,16,cavory,CAVORY
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,944.8,1,475,NW,UN,33,josted,PEBRIC
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,728.3,1,339,NW,ID,33,fachow,FACHOW
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,1297.7,1,397,NW,ID,16,camble,CAMBLE
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,1466.6,1,37,WORD,UN,16,powder,INSULT
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,680.1,1,387,NW,ID,16,gronce,GRONCE
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,812.2,1,199,WORD,UN,33,plague,INVOKE
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,746.5,1,264,NW,UN,16,distar,VACKEL
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,793.5,1,331,NW,ID,33,gilfew,GILFEW
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,495.5,0,162,WORD,ID,16,candle,CANDLE
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,566,0,57,WORD,UN,16,danger,CHANGE
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,943.3000000000001,1,244,NW,UN,16,anougs,EATRIC
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,760,1,112,WORD,ID,33,breath,BREATH
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,593,1,236,WORD,UN,33,grumpy,PIRATE
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,624.4,1,223,WORD,UN,33,period,KIDNEY
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,454.5,0,429,NW,UN,33,caroey,FUNTLE
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,580.7,1,109,WORD,ID,33,wonder,WONDER
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,628.1999999999999,1,152,WORD,ID,16,rocket,ROCKET
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,971.8,1,462,NW,UN,33,kispel,ABSULT
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,1713.4,1,372,NW,ID,16,ramily,RAMILY
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,612.1999999999999,1,279,NW,UN,16,curbol,CELOND
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,717.3000000000001,1,170,WORD,ID,16,pounce,POUNCE
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,737.1,1,293,NW,UN,16,inhort,SWANCE
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,622.5,1,22,WORD,UN,16,wealth,JOCKEY
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,662,1,404,NW,ID,16,cluirm,CLUIRM
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,878.5,1,200,WORD,UN,33,admire,BEACON
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,648.9,1,89,WORD,ID,33,permit,PERMIT
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,580.3000000000001,1,159,WORD,ID,16,detail,DETAIL
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,1092,1,56,WORD,UN,16,change,AMBUSH
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,558.6,1,207,WORD,UN,33,hockey,WREATH
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,615.5,0,348,NW,ID,33,dumple,DUMPLE
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,592.4000000000001,0,342,NW,ID,33,randow,RANDOW
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,678.9,1,64,WORD,ID,33,throne,THRONE
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,674.5,1,33,WORD,UN,16,jungle,BUTLER
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,951.8,1,395,NW,ID,16,colury,COLURY
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,1094.4,1,258,NW,UN,16,soudal,POLUTH
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,612.1999999999999,1,466,NW,UN,33,robuly,HOCITE
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,728.8,1,271,NW,UN,16,damilt,AUBRID
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,710.7,1,61,WORD,ID,33,ponder,PONDER
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,742.8000000000001,1,247,NW,UN,16,strole,BLARGE
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,778,1,202,WORD,UN,33,phrase,FACTOR
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,744.5,1,268,NW,UN,16,orchet,PACKES
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,1063.7,1,413,NW,ID,16,equats,EQUATS
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,861.6,1,360,NW,ID,33,desory,DESORY
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,978.3,1,3,WORD,UN,16,trench,KNIGHT
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,664.2,1,315,NW,ID,33,laston,LASTON
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,859.1,1,209,WORD,UN,33,monkey,SEARCH
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,977.1999999999999,1,303,NW,ID,33,fiream,FIREAM
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,882.5,1,71,WORD,ID,33,garden,GARDEN
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,842.1999999999999,1,127,WORD,ID,16,castle,CASTLE
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,760.4,1,204,WORD,UN,33,lounge,BURDEN
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,581.0999999999999,0,325,NW,ID,33,thruse,THRUSE
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,598.0999999999999,1,151,WORD,ID,16,mystic,MYSTIC
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,527.4,1,173,WORD,ID,16,shower,SHOWER
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,711.9,1,179,WORD,ID,16,basket,BASKET
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,759.3,1,234,WORD,UN,33,poster,CLUMSY
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,1041.7,1,16,WORD,UN,16,charge,FAUCET
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,556.3000000000001,1,210,WORD,UN,33,infect,MONKEY
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,1140.2,1,319,NW,ID,33,zomber,ZOMBER
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,663.1,1,84,WORD,ID,33,mortal,MORTAL
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,843.3000000000001,0,284,NW,UN,16,prudge,SHAPLE
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,743.7,1,13,WORD,UN,16,almost,STRIVE
./data/5c538abae9813700018a4096_lexical_decision_task_MP_exp2_2020-11-25_16h35.19.847.csv,5c538abae9813700018a4096,2020-11-25_16h35.19.847,Linux armv8l,60,665.2,1,77,WORD,ID,33,racket,RACKET
