counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,instr_done_keyboard.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.575285,,,,,,,,0.575285,1,,,,,,437,NW,UN,33,baitch,SNAPEL,z,,,,,,0.068518519,-0.303703704,0,0,0,,0,220,220,376,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.529945,,,,,,,,0.529945,1,,,,,,479,NW,UN,33,crible,LOBUSH,z,,,,,,0.068518519,-0.300925926,0,0,0,,0,221,221,418,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.76747,,,,,,,,0.76747,1,,,,,,234,WORD,UN,33,poster,CLUMSY,m,,,,,,0.068518519,-0.300925926,0,0,0,,0,222,222,173,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,0,0.44959,,,,,,,,0.44959,0,,,,,,56,WORD,UN,50,change,AMBUSH,m,,,,,,0.068518519,-0.300925926,0,0,0,,0,223,223,235,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.66252,,,,,,,,0.66252,1,,,,,,325,NW,"ID",33,thruse,THRUSE,z,,,,,,0.068518519,-0.300925926,0,0,0,,0,224,224,264,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.72531,,,,,,,,0.72531,1,,,,,,33,WORD,UN,50,jungle,BUTLER,m,,,,,,0.068518519,-0.300925926,0,0,0,,0,225,225,212,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.370265,,,,,,,,0.370265,1,,,,,,109,WORD,"ID",33,wonder,WONDER,m,,,,,,0.068518519,-0.300925926,0,0,0,,0,226,226,48,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.37002,,,,,,,,0.37002,1,,,,,,101,WORD,"ID",33,wrench,WRENCH,m,,,,,,0.068518519,-0.300925926,0,0,0,,0,227,227,40,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.411105,,,,,,,,0.411105,1,,,,,,157,WORD,"ID",50,dragon,DRAGON,m,,,,,,0.068518519,-0.300925926,0,0,0,,0,228,228,96,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.36626,,,,,,,,0.36626,1,,,,,,130,WORD,"ID",50,stupid,STUPID,m,,,,,,0.068518519,-0.300925926,0,0,0,,0,229,229,69,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.40862,,,,,,,,0.40862,1,,,,,,8,WORD,UN,50,hustle,ABRUPT,m,,,,,,0.068518519,-0.300925926,0,0,0,,0,230,230,187,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,0,0.38517,,,,,,,,0.38517,0,,,,,,436,NW,UN,33,snapel,FRUTAN,z,,,,,,0.068518519,-0.300925926,0,0,0,,0,231,231,375,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.550295,,,,,,,,0.550295,1,,,,,,89,WORD,"ID",33,permit,PERMIT,m,,,,,,0.068518519,-0.300925926,0,0,0,,0,232,232,28,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,0,0.616105,,,,,,,,0.616105,0,,,,,,123,WORD,"ID",50,strike,STRIKE,m,,,,,,0.068518519,-0.300925926,0,0,0,,0,233,233,62,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.67081,,,,,,,,0.67081,1,,,,,,214,WORD,UN,33,phobia,INTAKE,m,,,,,,0.068518519,-0.300925926,0,0,0,,0,234,234,153,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.570725,,,,,,,,0.570725,1,,,,,,259,NW,UN,50,unject,SOUDAL,z,,,,,,0.068518519,-0.300925926,0,0,0,,0,235,235,438,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,1.118755,,,,,,,,1.118755,1,,,,,,443,NW,UN,33,jaunce,DORSEX,z,,,,,,0.068518519,-0.300925926,0,0,0,,0,236,236,382,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.56715,,,,,,,,0.56715,1,,,,,,298,NW,UN,50,sturch,PIERGY,z,,,,,,0.068518519,-0.300925926,0,0,0,,0,237,237,477,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,0,0.3827,,,,,,,,0.3827,0,,,,,,119,WORD,"ID",33,spider,SPIDER,m,,,,,,0.068518519,-0.300925926,0,0,0,,0,238,238,58,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.65107,,,,,,,,0.65107,1,,,,,,465,NW,UN,33,bafent,WHIVEX,z,,,,,,0.068518519,-0.300925926,0,0,0,,0,239,239,404,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.601095,,,,,,,,0.601095,1,,,,,,469,NW,UN,33,crudio,PADIFS,z,,,,,,0.068518519,-0.300925926,0,0,0,,0,240,240,408,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.57637,,,,,,,,0.57637,1,,,,,,309,NW,"ID",33,amiloy,AMILOY,z,,,,,,-0.005555556,-0.39537037,1,0,0,,0,241,241,248,1,break_done_button
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.670785,,,,,,,,0.670785,1,,,,,,428,NW,UN,33,funtle,TANDLY,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,242,242,367,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.651205,,,,,,,,0.651205,1,,,,,,330,NW,"ID",33,kensom,KENSOM,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,243,243,269,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.600225,,,,,,,,0.600225,1,,,,,,348,NW,"ID",33,dumple,DUMPLE,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,244,244,287,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.59993,,,,,,,,0.59993,1,,,,,,172,WORD,"ID",50,patrol,PATROL,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,245,245,111,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.653655,,,,,,,,0.653655,1,,,,,,373,NW,"ID",50,bigent,BIGENT,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,246,246,312,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,0,0.43294,,,,,,,,0.43294,0,,,,,,114,WORD,"ID",33,placid,PLACID,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,247,247,53,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.60159,,,,,,,,0.60159,1,,,,,,106,WORD,"ID",33,ransom,RANSOM,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,248,248,45,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.51748,,,,,,,,0.51748,1,,,,,,279,NW,UN,50,curbol,CELOND,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,249,249,458,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.68369,,,,,,,,0.68369,1,,,,,,10,WORD,UN,50,cruise,ETHNIC,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,250,250,189,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,0,0.51971,,,,,,,,0.51971,0,,,,,,303,NW,"ID",33,fiream,FIREAM,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,251,251,242,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.444385,,,,,,,,0.444385,1,,,,,,155,WORD,"ID",50,lizard,LIZARD,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,252,252,94,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,1.313685,,,,,,,,1.313685,1,,,,,,329,NW,"ID",33,yarike,YARIKE,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,253,253,268,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.50401,,,,,,,,0.50401,1,,,,,,365,NW,"ID",50,guairt,GUAIRT,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,254,254,304,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.75797,,,,,,,,0.75797,1,,,,,,220,WORD,UN,33,mascot,VOYAGE,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,255,255,159,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.719245,,,,,,,,0.719245,1,,,,,,284,NW,UN,50,prudge,SHAPLE,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,256,256,463,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.57974,,,,,,,,0.57974,1,,,,,,9,WORD,UN,50,bridge,HUSTLE,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,257,257,188,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.509585,,,,,,,,0.509585,1,,,,,,204,WORD,UN,33,lounge,BURDEN,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,258,258,143,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.72169,,,,,,,,0.72169,1,,,,,,247,NW,UN,50,strole,BLARGE,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,259,259,426,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.79079,,,,,,,,0.79079,1,,,,,,368,NW,"ID",50,hornal,HORNAL,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,260,260,307,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.632195,,,,,,,,0.632195,1,,,,,,190,WORD,UN,33,stable,BACKUP,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,261,261,129,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.56756,,,,,,,,0.56756,1,,,,,,463,NW,UN,33,chaite,KISPEL,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,262,262,402,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.54837,,,,,,,,0.54837,1,,,,,,404,NW,"ID",50,cluirm,CLUIRM,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,263,263,343,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,0,0.3979,,,,,,,,0.3979,0,,,,,,87,WORD,"ID",33,filter,FILTER,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,264,264,26,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.669985,,,,,,,,0.669985,1,,,,,,288,NW,UN,50,starby,YACEUP,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,265,265,467,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.50019,,,,,,,,0.50019,1,,,,,,93,WORD,"ID",33,public,PUBLIC,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,266,266,32,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.61678,,,,,,,,0.61678,1,,,,,,315,NW,"ID",33,laston,LASTON,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,267,267,254,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.475805,,,,,,,,0.475805,1,,,,,,421,NW,UN,33,alcoud,KNISMA,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,268,268,360,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.56948,,,,,,,,0.56948,1,,,,,,275,NW,UN,50,yarmon,SLEIRT,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,269,269,454,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.5561,,,,,,,,0.5561,1,,,,,,18,WORD,UN,50,patron,HUMBLE,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,270,270,197,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,0,0.478235,,,,,,,,0.478235,0,,,,,,411,NW,"ID",50,orchin,ORCHIN,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,271,271,350,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.62048,,,,,,,,0.62048,1,,,,,,22,WORD,UN,50,wealth,JOCKEY,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,272,272,201,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.32141,,,,,,,,0.32141,1,,,,,,72,WORD,"ID",33,bright,BRIGHT,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,273,273,11,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.536425,,,,,,,,0.536425,1,,,,,,273,NW,UN,50,fumblo,SORTEL,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,274,274,452,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.57061,,,,,,,,0.57061,1,,,,,,371,NW,"ID",50,geiloy,GEILOY,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,275,275,310,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.541385,,,,,,,,0.541385,1,,,,,,150,WORD,"ID",50,random,RANDOM,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,276,276,89,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.600455,,,,,,,,0.600455,1,,,,,,250,NW,UN,50,lupict,MILTED,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,277,277,429,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.593015,,,,,,,,0.593015,1,,,,,,363,NW,"ID",50,breali,BREALI,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,278,278,302,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.504855,,,,,,,,0.504855,1,,,,,,335,NW,"ID",33,desion,DESION,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,279,279,274,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.499545,,,,,,,,0.499545,1,,,,,,471,NW,UN,33,cigney,NOBEST,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,280,280,410,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.58268,,,,,,,,0.58268,1,,,,,,141,WORD,"ID",50,orphan,ORPHAN,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,281,281,80,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.58339,,,,,,,,0.58339,1,,,,,,64,WORD,"ID",33,throne,THRONE,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,282,282,3,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.53403,,,,,,,,0.53403,1,,,,,,108,WORD,"ID",33,reckon,RECKON,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,283,283,47,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.46987,,,,,,,,0.46987,1,,,,,,111,WORD,"ID",33,induce,INDUCE,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,284,284,50,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.533245,,,,,,,,0.533245,1,,,,,,256,NW,UN,50,veniod,INLORS,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,285,285,435,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.67624,,,,,,,,0.67624,1,,,,,,161,WORD,"ID",50,pastor,PASTOR,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,286,286,100,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.556615,,,,,,,,0.556615,1,,,,,,232,WORD,UN,33,nature,INJECT,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,287,287,171,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.68968,,,,,,,,0.68968,1,,,,,,358,NW,"ID",33,fleack,FLEACK,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,288,288,297,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.61961,,,,,,,,0.61961,1,,,,,,28,WORD,UN,50,sketch,COMEDY,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,289,289,207,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.590415,,,,,,,,0.590415,1,,,,,,384,NW,"ID",50,guesco,GUESCO,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,290,290,323,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.540995,,,,,,,,0.540995,1,,,,,,120,WORD,"ID",33,strain,STRAIN,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,291,291,59,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.474565,,,,,,,,0.474565,1,,,,,,92,WORD,"ID",33,strand,STRAND,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,292,292,31,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,0,0.40629,,,,,,,,0.40629,0,,,,,,369,NW,"ID",50,wronch,WRONCH,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,293,293,308,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.514955,,,,,,,,0.514955,1,,,,,,82,WORD,"ID",33,stigma,STIGMA,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,294,294,21,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.38883,,,,,,,,0.38883,1,,,,,,127,WORD,"ID",50,castle,CASTLE,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,295,295,66,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.47199,,,,,,,,0.47199,1,,,,,,118,WORD,"ID",33,flight,FLIGHT,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,296,296,57,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.467035,,,,,,,,0.467035,1,,,,,,241,NW,UN,50,unwert,SMENCO,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,297,297,420,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,0,0.390215,,,,,,,,0.390215,0,,,,,,148,WORD,"ID",50,custom,CUSTOM,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,298,298,87,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.58052,,,,,,,,0.58052,1,,,,,,222,WORD,UN,33,export,HINDER,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,299,299,161,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.32017,,,,,,,,0.32017,1,,,,,,17,WORD,UN,50,humble,CHARGE,m,,,,,,-0.017592593,-0.300925926,0,0,0,,0,300,300,196,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.564205,,,,,,,,0.564205,1,,,,,,477,NW,UN,33,lobush,PHOTIE,z,,,,,,-0.017592593,-0.300925926,0,0,0,,0,301,301,416,1,
